# t_ps C_rot pair_count t0_count label="$5$-$10\,\AA$" color="#56A0D3" temp="304.5"
0.000000000000000000e+00 1.000000000000000000e+00 5.842000000000000000e+04 5.000000000000000000e+01
2.000000000000000111e-01 7.752209430006070656e-01 5.370300000000000000e+04 4.900000000000000000e+01
4.000000000000000222e-01 6.808599407425676153e-01 5.153200000000000000e+04 4.800000000000000000e+01
6.000000000000000888e-01 6.097067962232254335e-01 4.980800000000000000e+04 4.700000000000000000e+01
8.000000000000000444e-01 5.504902690022835943e-01 4.827700000000000000e+04 4.600000000000000000e+01
1.000000000000000000e+00 4.984696719342904259e-01 4.684700000000000000e+04 4.500000000000000000e+01
1.200000000000000178e+00 4.517746773827093776e-01 4.548200000000000000e+04 4.400000000000000000e+01
1.400000000000000133e+00 4.114885873776739089e-01 4.411000000000000000e+04 4.300000000000000000e+01
1.600000000000000089e+00 3.768838490269470487e-01 4.278600000000000000e+04 4.200000000000000000e+01
1.800000000000000044e+00 3.427603214168760126e-01 4.156500000000000000e+04 4.100000000000000000e+01
2.000000000000000000e+00 3.139375635610275328e-01 4.033100000000000000e+04 4.000000000000000000e+01
2.200000000000000178e+00 2.864025194603976865e-01 3.909500000000000000e+04 3.900000000000000000e+01
2.400000000000000355e+00 2.623523629260068324e-01 3.789800000000000000e+04 3.800000000000000000e+01
2.600000000000000089e+00 2.413138889204279602e-01 3.668200000000000000e+04 3.700000000000000000e+01
2.800000000000000266e+00 2.219255653342754875e-01 3.551400000000000000e+04 3.600000000000000000e+01
3.000000000000000000e+00 2.056731091679690759e-01 3.437100000000000000e+04 3.500000000000000000e+01
3.200000000000000178e+00 1.891543904823579370e-01 3.323800000000000000e+04 3.400000000000000000e+01
3.400000000000000355e+00 1.756632397087905251e-01 3.213000000000000000e+04 3.300000000000000000e+01
3.600000000000000089e+00 1.656248736978347680e-01 3.105400000000000000e+04 3.200000000000000000e+01
3.800000000000000266e+00 1.545359563279523896e-01 2.998100000000000000e+04 3.100000000000000000e+01
4.000000000000000000e+00 1.444793711260954350e-01 2.890400000000000000e+04 3.000000000000000000e+01
4.200000000000000178e+00 1.376999946593112645e-01 2.786300000000000000e+04 2.900000000000000000e+01
4.400000000000000355e+00 1.285123576290894687e-01 2.679900000000000000e+04 2.800000000000000000e+01
4.600000000000000533e+00 1.200603520762901638e-01 2.575700000000000000e+04 2.700000000000000000e+01
4.800000000000000711e+00 1.108307196801542466e-01 2.469400000000000000e+04 2.600000000000000000e+01
5.000000000000000000e+00 1.072154204497971636e-01 2.365100000000000000e+04 2.500000000000000000e+01
5.200000000000000178e+00 1.026677099469824050e-01 2.264000000000000000e+04 2.400000000000000000e+01
5.400000000000000355e+00 9.823955089766624182e-02 2.161400000000000000e+04 2.300000000000000000e+01
5.600000000000000533e+00 9.127221301930460440e-02 2.062300000000000000e+04 2.200000000000000000e+01
5.800000000000000711e+00 8.886496772092716823e-02 1.962800000000000000e+04 2.100000000000000000e+01
6.000000000000000000e+00 8.404188712385704529e-02 1.867400000000000000e+04 2.000000000000000000e+01
6.200000000000000178e+00 8.240221873567647737e-02 1.765900000000000000e+04 1.900000000000000000e+01
6.400000000000000355e+00 8.009369022015017103e-02 1.672700000000000000e+04 1.800000000000000000e+01
6.600000000000000533e+00 7.303711789347364092e-02 1.573500000000000000e+04 1.700000000000000000e+01
6.800000000000000711e+00 7.105945137304199577e-02 1.476100000000000000e+04 1.600000000000000000e+01
7.000000000000000000e+00 6.648860892462860051e-02 1.378700000000000000e+04 1.500000000000000000e+01
7.200000000000000178e+00 6.422861939207670512e-02 1.281600000000000000e+04 1.400000000000000000e+01
7.400000000000000355e+00 6.338970222463448378e-02 1.185500000000000000e+04 1.300000000000000000e+01
7.600000000000000533e+00 6.134444928683232406e-02 1.093400000000000000e+04 1.200000000000000000e+01
7.800000000000000711e+00 5.423249850798739224e-02 1.003400000000000000e+04 1.100000000000000000e+01
8.000000000000000000e+00 4.638453905494900609e-02 9.117000000000000000e+03 1.000000000000000000e+01
8.200000000000001066e+00 4.121600555220134021e-02 8.177000000000000000e+03 9.000000000000000000e+00
8.400000000000000355e+00 3.878989636612394792e-02 7.264000000000000000e+03 8.000000000000000000e+00
8.599999999999999645e+00 3.657667627272718353e-02 6.349000000000000000e+03 7.000000000000000000e+00
8.800000000000000711e+00 3.387584758196499068e-02 5.426000000000000000e+03 6.000000000000000000e+00
9.000000000000000000e+00 3.328137443774222687e-02 4.520000000000000000e+03 5.000000000000000000e+00
9.200000000000001066e+00 3.440622158858086532e-02 3.601000000000000000e+03 4.000000000000000000e+00
9.400000000000000355e+00 2.917651402830449478e-02 2.694000000000000000e+03 3.000000000000000000e+00
9.600000000000001421e+00 2.582809410633682412e-02 1.797000000000000000e+03 2.000000000000000000e+00
9.800000000000000711e+00 1.936132092366189134e-02 9.130000000000000000e+02 1.000000000000000000e+00
