# t_ps C_rot pair_count t0_count label="$0$-$3\,\AA$" color="#E87D72" temp="301.5"
0.000000000000000000e+00 1.000000000000000000e+00 6.129700000000000000e+04 5.000000000000000000e+01
2.000000000000000111e-01 8.399487389495563505e-01 5.769300000000000000e+04 4.900000000000000000e+01
4.000000000000000222e-01 7.927250739467592844e-01 5.580100000000000000e+04 4.800000000000000000e+01
6.000000000000000888e-01 7.603881889558653517e-01 5.428000000000000000e+04 4.700000000000000000e+01
8.000000000000000444e-01 7.347883763456505291e-01 5.282900000000000000e+04 4.600000000000000000e+01
1.000000000000000000e+00 7.117456295657227372e-01 5.145700000000000000e+04 4.500000000000000000e+01
1.200000000000000178e+00 6.886138327583328778e-01 5.013600000000000000e+04 4.400000000000000000e+01
1.400000000000000133e+00 6.689230687200351522e-01 4.882500000000000000e+04 4.300000000000000000e+01
1.600000000000000089e+00 6.515297755987300432e-01 4.754200000000000000e+04 4.200000000000000000e+01
1.800000000000000044e+00 6.342155427240834253e-01 4.628400000000000000e+04 4.100000000000000000e+01
2.000000000000000000e+00 6.206049191103806262e-01 4.503500000000000000e+04 4.000000000000000000e+01
2.200000000000000178e+00 6.046824985587868628e-01 4.377600000000000000e+04 3.900000000000000000e+01
2.400000000000000355e+00 5.911512833724207328e-01 4.251900000000000000e+04 3.800000000000000000e+01
2.600000000000000089e+00 5.778463354445020350e-01 4.134600000000000000e+04 3.700000000000000000e+01
2.800000000000000266e+00 5.642867507347107958e-01 4.012500000000000000e+04 3.600000000000000000e+01
3.000000000000000000e+00 5.526985204718374289e-01 3.894000000000000000e+04 3.500000000000000000e+01
3.200000000000000178e+00 5.420253111775136245e-01 3.775200000000000000e+04 3.400000000000000000e+01
3.400000000000000355e+00 5.309093322848268404e-01 3.657900000000000000e+04 3.300000000000000000e+01
3.600000000000000089e+00 5.206638753174656076e-01 3.539200000000000000e+04 3.200000000000000000e+01
3.800000000000000266e+00 5.098283560583719565e-01 3.424000000000000000e+04 3.100000000000000000e+01
4.000000000000000000e+00 5.014519782493420674e-01 3.310100000000000000e+04 3.000000000000000000e+01
4.200000000000000178e+00 4.925073657940039484e-01 3.197400000000000000e+04 2.900000000000000000e+01
4.400000000000000355e+00 4.847970942376536585e-01 3.082000000000000000e+04 2.800000000000000000e+01
4.600000000000000533e+00 4.769674457230643205e-01 2.969700000000000000e+04 2.700000000000000000e+01
4.800000000000000711e+00 4.687242724130756266e-01 2.856700000000000000e+04 2.600000000000000000e+01
5.000000000000000000e+00 4.629401364878839020e-01 2.746100000000000000e+04 2.500000000000000000e+01
5.200000000000000178e+00 4.548531861480393790e-01 2.635900000000000000e+04 2.400000000000000000e+01
5.400000000000000355e+00 4.493550584609261600e-01 2.525800000000000000e+04 2.300000000000000000e+01
5.600000000000000533e+00 4.427145587285652995e-01 2.414700000000000000e+04 2.200000000000000000e+01
5.800000000000000711e+00 4.337141445274478868e-01 2.304200000000000000e+04 2.100000000000000000e+01
6.000000000000000000e+00 4.257345321502446489e-01 2.193400000000000000e+04 2.000000000000000000e+01
6.200000000000000178e+00 4.208373761826030290e-01 2.083400000000000000e+04 1.900000000000000000e+01
6.400000000000000355e+00 4.143263695947901892e-01 1.972500000000000000e+04 1.800000000000000000e+01
6.600000000000000533e+00 4.113253511333903045e-01 1.862700000000000000e+04 1.700000000000000000e+01
6.800000000000000711e+00 4.065633604072798057e-01 1.752000000000000000e+04 1.600000000000000000e+01
7.000000000000000000e+00 4.049349094504554047e-01 1.639500000000000000e+04 1.500000000000000000e+01
7.200000000000000178e+00 3.997125321729933511e-01 1.529500000000000000e+04 1.400000000000000000e+01
7.400000000000000355e+00 3.936199632928630288e-01 1.416700000000000000e+04 1.300000000000000000e+01
7.600000000000000533e+00 3.891415769975659078e-01 1.306600000000000000e+04 1.200000000000000000e+01
7.800000000000000711e+00 3.883387063804680239e-01 1.196700000000000000e+04 1.100000000000000000e+01
8.000000000000000000e+00 3.866540459846086186e-01 1.086800000000000000e+04 1.000000000000000000e+01
8.200000000000001066e+00 3.851291326618315747e-01 9.787000000000000000e+03 9.000000000000000000e+00
8.400000000000000355e+00 3.783294258948028954e-01 8.708000000000000000e+03 8.000000000000000000e+00
8.599999999999999645e+00 3.761897396136810734e-01 7.619000000000000000e+03 7.000000000000000000e+00
8.800000000000000711e+00 3.711782077998794782e-01 6.542000000000000000e+03 6.000000000000000000e+00
9.000000000000000000e+00 3.737540642986569850e-01 5.451000000000000000e+03 5.000000000000000000e+00
9.200000000000001066e+00 3.667065053807785913e-01 4.352000000000000000e+03 4.000000000000000000e+00
9.400000000000000355e+00 3.635400732500667642e-01 3.249000000000000000e+03 3.000000000000000000e+00
9.600000000000001421e+00 3.640828727947709176e-01 2.158000000000000000e+03 2.000000000000000000e+00
9.800000000000000711e+00 3.537499436375905471e-01 1.074000000000000000e+03 1.000000000000000000e+00
