2.660000000000000000e+03,1.089863828551642200e+03,1.148860148411831688e+03,1.001084614006462289e+03,7.986842960390229109e+02,5.685255236525663349e+02
2.680000000000000000e+03,1.108749334397727353e+03,1.148345297127855247e+03,9.960063642043069194e+02,7.942043532909035548e+02,5.754351195921348108e+02
2.700000000000000000e+03,1.091827565156796709e+03,1.151070397346684331e+03,1.000222177262880905e+03,7.974048648723519364e+02,5.671471236201373358e+02
2.720000000000000000e+03,1.113409418410539956e+03,1.144127413758625153e+03,1.007656495942887204e+03,7.973529290912950955e+02,5.748918909443285656e+02
2.740000000000000000e+03,1.100557326108321377e+03,1.141932404809991795e+03,9.999410379919866045e+02,7.894982553818269935e+02,5.540033916407330707e+02
2.760000000000000000e+03,1.076809975578172725e+03,1.152779119433241704e+03,9.997595846800437585e+02,7.995521312221706012e+02,5.747081445189810438e+02
2.780000000000000000e+03,1.081476911944695530e+03,1.149574140057133263e+03,9.959188106416847859e+02,7.992926429172339340e+02,5.761372466665616230e+02
2.800000000000000000e+03,1.085945288840473040e+03,1.147322220324606633e+03,9.972768946897180058e+02,7.978916563383960465e+02,5.859991746459937758e+02
2.820000000000000000e+03,1.105192098475461762e+03,1.141481143109625464e+03,9.991052642841312945e+02,8.016370287328456925e+02,5.913749895106242320e+02
2.840000000000000000e+03,1.093918580183591757e+03,1.147647992857641839e+03,9.953036919617742342e+02,7.893700237378894826e+02,5.722851149215924806e+02
2.860000000000000000e+03,1.081715291364904715e+03,1.138541718762523487e+03,9.994326814355378019e+02,7.934401485648686503e+02,5.712211807095711720e+02
2.880000000000000000e+03,1.108982789048225186e+03,1.147654300770605687e+03,9.978452646288003507e+02,8.015699121366328654e+02,5.663981687465940240e+02
2.900000000000000000e+03,1.074749293888468173e+03,1.137569539928316544e+03,1.001285890840779985e+03,7.967551752686326836e+02,5.601536323014205436e+02
2.920000000000000000e+03,1.093470437163975930e+03,1.141100639793797200e+03,1.009303156767497399e+03,7.973105760149858270e+02,5.821982462445885176e+02
2.940000000000000000e+03,1.094417625794679452e+03,1.145884225666052316e+03,1.005280573126687955e+03,7.961682145934883010e+02,5.715121619103156263e+02
2.960000000000000000e+03,1.091166812155357547e+03,1.150537666665934239e+03,1.005216238237471885e+03,7.995812565802015115e+02,5.696948165053055391e+02
2.980000000000000000e+03,1.076358398057442173e+03,1.150906403887012175e+03,1.010101508746399304e+03,7.935404933352662056e+02,5.649867174108186418e+02
3.000000000000000000e+03,1.102717794659830588e+03,1.145803508966970412e+03,1.007465219906135303e+03,7.939157349137120718e+02,5.847146533470429404e+02
3.020000000000000000e+03,1.086882833071335654e+03,1.152001720896580537e+03,1.003406178370351654e+03,7.860635732214564086e+02,5.595918309991287742e+02
3.040000000000000000e+03,1.079111486808037625e+03,1.146693114347345499e+03,1.005905697992363912e+03,7.985734436812284684e+02,5.587670861693986808e+02
3.060000000000000000e+03,1.117130171549505121e+03,1.158888842404779780e+03,1.000031493373534204e+03,7.913831359479353296e+02,5.851829771734298902e+02
3.080000000000000000e+03,1.109161595400072656e+03,1.149678332496480607e+03,9.997579157416139424e+02,7.815291721440445372e+02,5.658448383649932794e+02
3.100000000000000000e+03,1.103606327362652564e+03,1.148679260823957065e+03,9.997497832273689937e+02,7.883707481556226639e+02,5.568495066191926526e+02
3.120000000000000000e+03,1.097112495653612768e+03,1.153592473759779068e+03,1.004283396175619146e+03,7.913035308091508568e+02,5.697130352980088901e+02
3.140000000000000000e+03,1.088641643516560862e+03,1.142068476216409636e+03,9.992122385717650559e+02,7.917204057450652499e+02,5.751223347535278663e+02
3.160000000000000000e+03,1.118579435858498300e+03,1.150796016450013212e+03,1.003273467889638027e+03,7.940549495938397513e+02,5.608404694943288860e+02
3.180000000000000000e+03,1.093769125853243395e+03,1.144640096216958000e+03,1.001445128744630097e+03,7.930350146077198588e+02,5.810353366418462429e+02
3.200000000000000000e+03,1.104618814564831382e+03,1.153835724698684089e+03,1.003227407509502086e+03,7.910353847880751346e+02,5.610379729869591756e+02
3.220000000000000000e+03,1.118885749676844398e+03,1.144419234918723305e+03,9.971322783624810882e+02,7.871885553498788113e+02,5.573879005265437172e+02
3.240000000000000000e+03,1.098369370681650480e+03,1.144852377859533135e+03,9.968214355398559974e+02,7.917876905223424728e+02,5.736921269571694211e+02
3.260000000000000000e+03,1.079131388553270199e+03,1.150515146093708154e+03,9.946810992596824690e+02,7.935809325924841460e+02,5.770433096201987837e+02
3.280000000000000000e+03,1.083718726278242457e+03,1.152026388000929728e+03,9.999026962687343030e+02,7.873593967771439566e+02,5.767352369245948012e+02
3.300000000000000000e+03,1.131006756167882713e+03,1.149189701460441484e+03,9.999586379553047664e+02,7.846788529572908146e+02,5.851680755342511020e+02
3.320000000000000000e+03,1.098692191941000601e+03,1.147170055741007218e+03,9.959048523697296105e+02,7.859718920348278743e+02,5.677442795101600268e+02
3.340000000000000000e+03,1.109060855506150801e+03,1.151096021046818350e+03,1.005671080920513873e+03,7.876630506716204536e+02,5.592035135032680273e+02
3.360000000000000000e+03,1.094205327988657928e+03,1.153464399182365696e+03,1.005770652273399833e+03,7.853903526652010214e+02,5.631615453419371988e+02
